,genres
1577,Pop
11380,Rock
23109,Electronic
34455,Indie
15207,Rap
17047,Electronic
11634,Rock
21165,Pop
20621,Rap
2847,Rock
49659,Indie
18070,Rock
17376,Electronic
27252,Electronic
28002,Electronic
25809,Electronic
8761,Indie
32729,Indie
186,Rap
45077,Rock
4351,Pop
28883,Indie
28311,Rock
9639,Electronic
46165,Rock
19650,Rock
39204,Rock
3682,Pop
38817,Indie
17482,Electronic
22571,Electronic
27825,Pop
16802,Electronic
30998,Indie
1788,Pop
40650,Pop
20750,Pop
27813,Pop
2030,Pop
42946,Indie
42607,Rock
36429,Pop
46751,Pop
47925,Electronic
35525,Electronic
41628,Rock
30552,Electronic
26285,Rock
7488,Electronic
16044,Electronic
25630,Electronic
10636,Indie
5928,Rock
4211,Pop
26189,Pop
19182,Electronic
26783,Indie
39560,Indie
48395,Pop
3247,Pop
37107,Electronic
45354,Rock
35014,Indie
48777,Pop
51442,Rock
3249,Pop
14145,Indie
29946,Electronic
42077,Rock
9421,Electronic
6031,Rock
2594,Rock
19505,Rock
41246,Pop
16314,Electronic
2910,Rock
42215,Indie
8194,Rock
41137,Pop
47152,Electronic
44533,Indie
13423,Rock
895,Indie
21991,Pop
50534,Rock
10385,Pop
32650,Rock
31117,Rock
39212,Rock
9158,Pop
29139,Indie
11277,Indie
8105,Rock
46725,Pop
18751,Electronic
11197,Indie
25698,Electronic
34849,Pop
39260,Rock
26347,Rock
47882,Electronic
1559,Pop
37400,Electronic
1522,Pop
35207,Pop
27070,Rock
14938,Rap
617,Rock
8336,Rock
35246,Indie
25600,Electronic
2719,Rock
3526,Pop
45150,Rock
8705,Indie
9909,Electronic
50355,Electronic
33279,Rock
47780,Electronic
28340,Rock
28525,Indie
36930,Electronic
28644,Rock
39218,Rock
35666,Pop
309,Rock
29802,Indie
48270,Rock
46033,Indie
9920,Electronic
5430,Pop
40777,Pop
6587,Pop
2467,Rock
24682,Pop
25633,Electronic
30590,Electronic
31524,Rap
37877,Indie
512,Rock
47573,Rock
42087,Rock
39714,Rock
50459,Rock
2851,Rock
449,Rock
45901,Indie
13808,Indie
44882,Indie
24760,Pop
42278,Indie
3673,Pop
42810,Pop
31535,Rap
22809,Electronic
18876,Electronic
3379,Pop
48975,Rap
39388,Indie
34738,Pop
42343,Electronic
11039,Indie
29085,Indie
24688,Pop
16847,Electronic
33305,Rock
39757,Rap
44183,Pop
33020,Indie
25319,Electronic
37451,Electronic
17126,Electronic
44997,Indie
24826,Pop
15824,Electronic
35713,Pop
40261,Electronic
92,Rap
18594,Pop
34330,Electronic
38267,Rock
1970,Pop
34599,Pop
12945,Rock
28579,Rock
32846,Indie
45244,Pop
26253,Pop
10640,Indie
38423,Rock
49514,Rock
27487,Pop
16921,Electronic
5614,Pop
25476,Electronic
25758,Electronic
21157,Pop
46509,Pop
19153,Electronic
22931,Electronic
26022,Pop
51113,Rap
9185,Pop
27904,Pop
31377,Pop
27919,Pop
51012,Rock
13634,Rock
12759,Rock
29375,Pop
3442,Pop
41863,Pop
7839,Rock
5045,Pop
51332,Rap
22453,Electronic
36252,Rock
21710,Pop
35227,Indie
36624,Rap
13117,Rock
40358,Electronic
20442,Rap
43482,Indie
32241,Rock
38235,Rock
36707,Indie
28670,Rock
33199,Electronic
8757,Indie
42858,Indie
38245,Rock
43011,Indie
39976,Rock
931,Indie
16705,Electronic
18015,Rock
44887,Indie
18648,Pop
27906,Pop
14952,Rap
27628,Pop
50712,Pop
25051,Electronic
8943,Indie
24681,Pop
14248,Pop
5369,Pop
4606,Pop
48172,Rock
10504,Indie
15585,Indie
45888,Indie
28740,Electronic
42559,Rock
15975,Electronic
22716,Electronic
9504,Electronic
35300,Indie
18036,Rock
48512,Indie
25796,Electronic
22311,Pop
15667,Indie
41367,Indie
22212,Pop
27900,Pop
24207,Pop
19677,Rock
15302,Indie
49758,Rock
50226,Rock
31229,Rock
41299,Pop
26295,Rock
27302,Rock
34459,Indie
45549,Electronic
23453,Indie
8372,Rock
46888,Indie
18953,Electronic
32699,Indie
7708,Electronic
13558,Rock
5461,Pop
29678,Electronic
49854,Electronic
44025,Pop
14856,Rock
1823,Pop
31733,Rock
17812,Rock
39781,Rap
30253,Electronic
33401,Pop
16231,Electronic
17175,Electronic
29959,Electronic
48332,Pop
37570,Pop
38370,Rock
50595,Rock
43463,Indie
1373,Pop
1913,Pop
10954,Indie
42831,Indie
7955,Rock
39543,Indie
35826,Indie
46412,Pop
36298,Rock
31358,Pop
35425,Electronic
5317,Pop
2044,Pop
10043,Electronic
1824,Pop
7012,Indie
24746,Pop
33178,Electronic
50793,Pop
32597,Rock
33881,Indie
28397,Rock
22342,Pop
24771,Pop
31779,Rock
11892,Rock
16813,Electronic
22481,Electronic
45308,Rock
3817,Pop
3411,Pop
14963,Rap
19653,Rock
11974,Rock
41679,Pop
35448,Electronic
40480,Pop
4413,Pop
31428,Pop
38790,Indie
23781,Indie
29280,Pop
2371,Rock
35097,Pop
23478,Indie
5013,Pop
6294,Pop
48804,Pop
9867,Electronic
1405,Pop
15462,Indie
49170,Indie
29402,Pop
33515,Pop
16043,Electronic
31473,Rap
7097,Electronic
44633,Rock
13035,Rock
39933,Rock
20903,Pop
28122,Indie
17042,Electronic
23108,Electronic
8593,Rock
47519,Rock
43935,Pop
23423,Indie
1033,Pop
580,Rock
21494,Pop
4400,Pop
4287,Pop
10937,Indie
25059,Electronic
51062,Rap
3208,Pop
28437,Indie
39460,Indie
42421,Electronic
30413,Pop
9701,Electronic
20361,Rap
51910,Pop
21612,Pop
47183,Electronic
10534,Indie
32596,Rock
21629,Pop
7289,Electronic
30297,Electronic
18933,Electronic
35806,Indie
4454,Pop
52,Rap
24590,Pop
5235,Pop
40972,Rock
47224,Electronic
13404,Rock
614,Rock
41591,Rock
25096,Electronic
21617,Pop
30801,Electronic
12631,Rock
38427,Rock
11575,Rock
48847,Pop
29411,Pop
3075,Rock
41443,Indie
25158,Electronic
32266,Rock
44172,Pop
41483,Rock
43450,Indie
45749,Indie
19948,Rock
20276,Rap
6544,Pop
39607,Rock
16635,Electronic
494,Rock
12299,Rock
46172,Rock
45594,Electronic
1468,Pop
40537,Pop
9927,Electronic
19682,Rock
33706,Rap
41373,Indie
1027,Pop
33595,Rap
26835,Indie
35821,Indie
8022,Rock
39396,Indie
26961,Indie
1105,Pop
48903,Rap
11482,Rock
5999,Rock
1632,Pop
37743,Rock
2000,Pop
43825,Pop
41759,Pop
4666,Pop
22121,Pop
43306,Rock
24772,Pop
6106,Pop
6865,Indie
22634,Electronic
42615,Rock
20145,Rock
24869,Pop
23725,Indie
10569,Indie
22753,Electronic
20113,Rock
36370,Pop
26538,Electronic
11810,Rock
14950,Rap
5063,Pop
33061,Electronic
26389,Rock
37229,Electronic
953,Pop
20659,Rap
14703,Rock
12332,Rock
31644,Rock
48802,Pop
24954,Electronic
38598,Rap
25301,Electronic
40903,Rock
36574,Rap
43491,Indie
42693,Pop
47444,Indie
30070,Pop
36523,Pop
42998,Indie
16784,Electronic
51728,Pop
17012,Electronic
30786,Electronic
50217,Rock
34538,Rock
41389,Indie
47181,Electronic
28154,Indie
51674,Rock
42362,Electronic
4313,Pop
34361,Electronic
29446,Pop
28839,Indie
18498,Pop
49783,Rock
26914,Indie
19530,Rock
5131,Pop
21803,Pop
22204,Pop
26506,Electronic
14315,Rock
9648,Electronic
8901,Indie
26329,Rock
17558,Electronic
26410,Rock
17077,Electronic
51057,Rap
2183,Rock
21368,Pop
740,Rock
36285,Rock
50249,Rock
15283,Indie
6843,Indie
38455,Rock
48589,Indie
7300,Electronic
3244,Pop
49109,Rap
42766,Pop
49261,Indie
29282,Pop
51826,Pop
1061,Pop
46210,Rock
42181,Indie
49871,Electronic
16280,Electronic
40501,Pop
50886,Rock
49155,Indie
20595,Rap
24061,Indie
10637,Indie
39845,Rap
39250,Rock
24830,Pop
1576,Pop
10729,Indie
18901,Electronic
44744,Indie
19051,Electronic
19152,Electronic
9837,Electronic
18889,Electronic
22802,Electronic
35462,Electronic
8914,Indie
27073,Rock
9571,Electronic
27431,Rock
5053,Pop
40855,Pop
7901,Rock
24821,Pop
48311,Pop
36312,Rock
29206,Pop
5533,Pop
21619,Pop
13921,Indie
50529,Rock
13777,Indie
42703,Pop
8818,Indie
15232,Indie
25456,Electronic
32083,Indie
28003,Electronic
43190,Rock
50980,Rock
45712,Indie
38056,Rock
19549,Rock
15228,Indie
29435,Pop
4824,Pop
34989,Indie
51408,Rock
20783,Pop
12358,Rock
24408,Pop
41327,Indie
19922,Rock
47332,Indie
15665,Indie
29162,Indie
47586,Rock
7905,Rock
34456,Indie
38237,Rock
27494,Pop
2133,Pop
38052,Rock
34734,Pop
19618,Rock
45090,Rock
5717,Pop
49025,Rap
16315,Electronic
14286,Rock
8929,Indie
18431,Pop
16150,Electronic
50004,Pop
11859,Rock
635,Rock
29687,Electronic
51061,Rap
43387,Indie
7710,Electronic
36772,Indie
41552,Rock
10544,Indie
41764,Pop
6411,Pop
46515,Pop
2566,Rock
46836,Indie
18295,Pop
50749,Pop
20766,Pop
19444,Electronic
46778,Pop
13192,Rock
26133,Pop
18050,Rock
1976,Pop
32118,Indie
30295,Electronic
24823,Pop
14884,Rock
31826,Rock
8368,Rock
39511,Indie
21541,Pop
37262,Pop
